Order ID	Order Date	Order Priority	Order Quantity	Sales	Ship Mode	Shipping Cost	Unit price	Province	Customer Segment	Product Category	Product Sub-Category	Product Container	Ship Date
53895	2/6/2011	Not Specified	46	7922.69	Regular Air	19.99	172.23	Saskachewan	Small Business	Office Supplies	Storage & Organization	Small Box	9/6/2011
28867	2/6/2011	Medium	46	2169.7525	Regular Air	8.99	47.17	Saskachewan	Corporate	Technology	Telephones and Communication	Small Box	7/24/2011
44256	2/6/2011	Low	46	1889.04	Express Air	8.99	41.07	British Columbia	Corporate	Office Supplies	Pens & Art Supplies	Small Pack	11/26/2011
19558	2/6/2011	Low	45	7.98	Regular Air	1.35	0.18	Quebec	Corporate	Office Supplies	Rubber Bands	Wrap Bag	2/28/2011
2277	2/6/2011	Not Specified	45	845.32	Regular Air	19.99	18.78	Nunavut	Home Office	Office Supplies	Paper	Small Box	1/3/2011
2658	2/6/2011	Medium	45	229.51	Regular Air	9.54	5.10	Yukon	Small Business	Office Supplies	Paper	Small Box	9/23/2011
15264	2/6/2011	Medium	45	90.15	Regular Air	0.49	2.00	Quebec	Home Office	Office Supplies	Labels	Small Box	11/17/2011
53443	2/6/2011	Critical	45	19.46	Regular Air	0.5	0.43	Alberta	Consumer	Office Supplies	Labels	Small Box	10/10/2011
57376	2/6/2011	Critical	45	326.893	Regular Air	5.31	7.26	Nova Scotia	Small Business	Technology	Telephones and Communication	Small Box	6/19/2011
34791	2/6/2011	Medium	45	284.58	Regular Air	4	6.32	British Columbia	Home Office	Furniture	Office Furnishings	Wrap Bag	5/9/2011
3488	2/7/2011	Medium	45	4669.19	Delivery Truck	70.2	103.76	Manitoba	Home Office	Furniture	Chairs & Chairmats	Jumbo Drum	1/10/2011
1445	2/7/2011	Medium	45	339.49	Regular Air	5.81	7.54	British Columbia	Corporate	Office Supplies	Pens & Art Supplies	Small Pack	1/11/2011
1440	2/7/2011	Low	45	726.22	Regular Air	8.99	16.14	Manitoba	Small Business	Furniture	Office Furnishings	Small Pack	8/11/2011
55013	2/7/2011	Low	45	24.3	Regular Air	0.5	0.54	Quebec	Home Office	Office Supplies	Labels	Small Box	7/19/2011
27684	2/7/2011	Low	45	13.04	Regular Air	2.89	0.29	Ontario	Corporate	Office Supplies	Pens & Art Supplies	Small Pack	9/7/2011
12355	2/7/2011	Not Specified	45	168.66	Regular Air	5.13	3.75	Nova Scotia	Corporate	Office Supplies	Appliances	Small Box	5/30/2011
20898	2/7/2011	Medium	45	1756.593	Regular Air	5.63	39.04	Yukon	Consumer	Technology	Telephones and Communication	Small Box	11/1/2011
32036	2/7/2011	Medium	45	362.52	Regular Air	7.51	8.06	Ontario	Corporate	Office Supplies	Storage & Organization	Small Box	10/6/2011
29152	2/8/2011	Low	45	94.99	Regular Air	9.69	2.11	Saskachewan	Small Business	Office Supplies	Storage & Organization	Small Box	7/23/2011
47462	2/8/2011	High	45	154.18	Regular Air	5.47	3.43	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	6/11/2011
46468	2/8/2011	Critical	45	11.87	Regular Air	5.4	0.26	Ontario	Home Office	Office Supplies	Paper	Small Box	1/13/2011
4960	2/9/2011	Low	45	40.87	Express Air	8.74	0.91	Quebec	Corporate	Office Supplies	Paper	Small Box	2/27/2011
19616	2/9/2011	High	45	116.94	Express Air	1.25	2.60	Ontario	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	12/23/2011
17573	2/10/2011	Low	45	21555.6	Delivery Truck	49	479.01	Alberta	Small Business	Technology	Copiers and Fax	Jumbo Drum	9/6/2011
24038	2/10/2011	High	45	896.1805	Express Air	5.26	19.92	Prince Edward Island	Corporate	Technology	Telephones and Communication	Small Box	6/22/2011
25376	2/10/2011	Critical	45	76.61	Regular Air	5.29	1.70	Prince Edward Island	Corporate	Furniture	Office Furnishings	Small Box	3/27/2011
22211	2/10/2011	Not Specified	45	943.44	Regular Air	19.99	20.97	Saskachewan	Consumer	Office Supplies	Paper	Small Box	10/5/2011
31648	2/10/2011	High	45	68.94	Regular Air	2.38	1.53	Saskachewan	Home Office	Technology	Computer Peripherals	Small Pack	8/20/2011
50500	2/10/2011	Low	45	64.86	Regular Air	0.95	1.44	New Brunswick	Consumer	Office Supplies	Paper	Wrap Bag	9/10/2011
12448	2/10/2011	Critical	45	240.27	Regular Air	11.51	5.34	Quebec	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	11/11/2011
2757	2/10/2011	High	45	569.32	Express Air	3.14	12.65	Saskachewan	Corporate	Office Supplies	"Scissors, Rulers and Trimmers"	Small Pack	7/20/2011
32	2/11/2011	High	45	140.56	Regular Air	8.99	3.12	Saskachewan	Corporate	Technology	Computer Peripherals	Small Pack	7/16/2011
52288	2/11/2011	High	45	1410.44	Regular Air	19.99	31.34	British Columbia	Home Office	Furniture	Office Furnishings	Small Box	8/11/2011
51842	2/11/2011	Low	45	54.22	Regular Air	5.81	1.20	Alberta	Corporate	Office Supplies	Paper	Small Box	12/3/2011
9922	2/11/2011	Not Specified	45	1176.859	Regular Air	3.99	26.15	Saskachewan	Consumer	Technology	Telephones and Communication	Small Box	4/4/2011
46885	2/11/2011	Low	45	1997.13	Regular Air	14.48	44.38	Manitoba	Corporate	Furniture	Office Furnishings	Small Box	6/12/2011
2823	2/12/2011	High	45	4754.08	Delivery Truck	28.66	105.65	Manitoba	Home Office	Office Supplies	Storage & Organization	Jumbo Drum	9/9/2011
40165	2/12/2011	High	45	421.36	Regular Air	4.5	9.36	Quebec	Consumer	Office Supplies	Appliances	Small Box	3/5/2011
30144	2/12/2011	Low	45	5503.39	Delivery Truck	69.64	122.30	Ontario	Small Business	Furniture	Tables	Jumbo Box	8/11/2011
16993	2/12/2011	Medium	45	1383.919	Regular Air	2.5	30.75	New Brunswick	Small Business	Technology	Telephones and Communication	Small Box	11/16/2011
38561	2/13/2011	Critical	45	169.4	Regular Air	7.29	3.76	Saskachewan	Home Office	Furniture	Office Furnishings	Small Pack	9/1/2011
9127	2/13/2011	Not Specified	44	2039.56	Express Air	35	46.35	Northwest Territories	Corporate	Office Supplies	Storage & Organization	Large Box	10/12/2011
26948	2/13/2011	High	44	203.55	Express Air	2.25	4.63	Quebec	Home Office	Office Supplies	Pens & Art Supplies	Wrap Bag	11/23/2011
4134	2/13/2011	Critical	44	757.91	Regular Air	4	17.23	Yukon	Small Business	Technology	Computer Peripherals	Small Box	1/11/2011
22848	2/13/2011	Not Specified	44	68.16	Regular Air	6.5	1.55	Yukon	Home Office	Technology	Computer Peripherals	Small Box	12/12/2011
17312	2/13/2011	Not Specified	44	258.54	Regular Air	7.3	5.88	Ontario	Home Office	Office Supplies	Paper	Small Box	5/21/2011
22375	2/13/2011	Not Specified	44	816.11	Regular Air	9.54	18.55	Alberta	Corporate	Office Supplies	Paper	Small Box	4/8/2011
33287	2/13/2011	Critical	44	11904.55	Delivery Truck	28.06	270.56	British Columbia	Small Business	Technology	Office Machines	Jumbo Drum	4/25/2011
27137	2/13/2011	High	44	60.5625	Regular Air	1.1	1.38	Nova Scotia	Small Business	Technology	Telephones and Communication	Small Box	1/2/2012
53127	2/13/2011	High	44	1893.29	Regular Air	2.99	43.03	Ontario	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	5/12/2011
22848	2/13/2011	Not Specified	44	5921.74	Delivery Truck	30	134.59	Yukon	Home Office	Furniture	Chairs & Chairmats	Jumbo Drum	12/12/2011
20743	2/14/2011	High	44	231.21	Express Air	8.16	5.25	Alberta	Consumer	Office Supplies	Paper	Small Box	12/16/2011
14883	2/14/2011	Low	44	5126.418	Regular Air	2.5	116.51	Alberta	Corporate	Technology	Telephones and Communication	Small Box	5/15/2011
37380	2/14/2011	Critical	44	151.19	Regular Air	1.43	3.44	British Columbia	Home Office	Office Supplies	Rubber Bands	Wrap Bag	4/2/2011
38274	2/14/2011	High	44	1199.57	Regular Air	16.36	27.26	Ontario	Consumer	Office Supplies	Storage & Organization	Small Box	6/12/2011
19911	2/14/2011	High	44	1054.7	Regular Air	5.37	23.97	Saskachewan	Consumer	Office Supplies	Appliances	Medium Box	10/7/2011
21159	2/14/2011	Low	44	20.28	Express Air	2.03	0.46	Yukon	Consumer	Office Supplies	Pens & Art Supplies	Wrap Bag	6/11/2011
38438	2/14/2011	Critical	44	621.93	Regular Air	4	14.13	Alberta	Home Office	Technology	Computer Peripherals	Small Box	6/2/2011
59652	2/14/2011	Medium	44	312.035	Regular Air	0.99	7.09	Yukon	Home Office	Technology	Telephones and Communication	Small Pack	1/29/2011
41956	2/14/2011	Medium	44	86.3	Regular Air	4.93	1.96	Saskachewan	Home Office	Technology	Computer Peripherals	Small Pack	12/14/2011
41991	2/14/2011	Low	44	1773.86	Delivery Truck	14.19	40.32	Prince Edward Island	Corporate	Furniture	Chairs & Chairmats	Jumbo Drum	12/23/2011
21412	2/14/2011	Not Specified	44	203.99	Regular Air	4.23	4.64	Manitoba	Home Office	Office Supplies	Paper	Wrap Bag	7/14/2011
40870	2/15/2011	Critical	44	12858.88	Regular Air	7.18	292.25	Quebec	Corporate	Technology	Computer Peripherals	Small Box	12/11/2011
11975	2/15/2011	Critical	44	210.66	Regular Air	5.74	4.79	Ontario	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	4/15/2011
17058	2/15/2011	High	44	72.67	Regular Air	6.72	1.65	Manitoba	Home Office	Office Supplies	Paper	Small Box	1/2/2011
47303	2/15/2011	Medium	44	56.9	Regular Air	1.39	1.29	Ontario	Corporate	Office Supplies	Envelopes	Small Box	12/6/2011
9927	2/15/2011	High	44	10087.6	Regular Air	18.06	229.26	Northwest Territories	Corporate	Furniture	Chairs & Chairmats	Large Box	8/17/2011
49987	2/15/2011	High	44	926.58	Delivery Truck	52.2	21.06	Nova Scotia	Consumer	Furniture	Tables	Jumbo Box	1/22/2011
10339	2/16/2011	Low	44	9752.25	Regular Air	21.21	221.64	Yukon	Small Business	Furniture	Office Furnishings	Large Box	10/15/2011
51650	2/16/2011	High	44	51.23	Regular Air	0.96	1.16	Manitoba	Consumer	Office Supplies	Pens & Art Supplies	Wrap Bag	6/3/2011
50309	2/16/2011	Low	44	243.18	Regular Air	9.69	5.53	Ontario	Small Business	Office Supplies	Storage & Organization	Small Box	3/22/2011
19138	2/16/2011	Low	44	387	Express Air	6.13	8.80	Northwest Territories	Home Office	Office Supplies	Storage & Organization	Small Box	9/10/2011
3362	2/16/2011	Low	44	1699.52	Regular Air	1.99	38.63	British Columbia	Small Business	Technology	Computer Peripherals	Small Pack	8/1/2011
4676	2/17/2011	High	44	1210.0515	Regular Air	7.69	27.50	Nunavut	Home Office	Technology	Telephones and Communication	Small Box	9/1/2011
8901	2/17/2011	Low	44	168.9	Express Air	6.24	3.84	Yukon	Consumer	Technology	Office Machines	Medium Box	8/27/2011
6274	2/17/2011	Not Specified	44	46.36	Express Air	4.08	1.05	British Columbia	Home Office	Furniture	Office Furnishings	Small Pack	7/15/2011
14113	2/18/2011	High	44	8218.16	Delivery Truck	85.63	186.78	Quebec	Home Office	Furniture	Tables	Jumbo Box	8/6/2011
18534	2/18/2011	Low	44	282.58	Express Air	1.99	6.42	Nova Scotia	Corporate	Technology	Computer Peripherals	Small Pack	12/30/2011
57510	2/18/2011	Not Specified	44	48.05	Regular Air	5.2	1.09	Saskachewan	Corporate	Office Supplies	Paper	Small Box	12/10/2011
47747	2/18/2011	High	44	102.15	Express Air	5.33	2.32	New Brunswick	Consumer	Furniture	Office Furnishings	Small Box	11/23/2011
46402	2/19/2011	Medium	44	1777.469	Regular Air	13.99	40.40	Ontario	Consumer	Technology	Telephones and Communication	Medium Box	1/9/2011
14883	2/19/2011	Low	44	978.4	Delivery Truck	14.36	22.24	Alberta	Corporate	Furniture	Chairs & Chairmats	Jumbo Drum	5/11/2011
23558	2/19/2011	Low	44	579.71	Delivery Truck	45.51	13.18	Ontario	Home Office	Furniture	Tables	Jumbo Box	8/14/2011
40134	2/19/2011	Low	44	1461.1	Regular Air	1.99	33.21	British Columbia	Small Business	Technology	Computer Peripherals	Small Pack	10/13/2011
53671	2/20/2011	Medium	44	616.5	Regular Air	8.4	14.01	Ontario	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	6/11/2011
27715	2/20/2011	High	44	94.52	Regular Air	6.28	2.15	Yukon	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	9/21/2011
7846	2/20/2011	Low	43	2926.33	Regular Air	19.99	68.05	Quebec	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	6/30/2011
10369	2/20/2011	Low	43	27.34	Regular Air	4.96	0.64	British Columbia	Home Office	Office Supplies	Paper	Small Box	11/11/2011
47075	2/20/2011	Medium	43	4346.98	Delivery Truck	35.84	101.09	Manitoba	Home Office	Furniture	Bookcases	Jumbo Box	10/19/2011
55425	2/20/2011	Critical	43	2302.36	Express Air	7.18	53.54	Quebec	Corporate	Technology	Computer Peripherals	Small Box	11/3/2011
53671	2/20/2011	Medium	43	6255.81	Regular Air	19.99	145.48	Ontario	Small Business	Office Supplies	Storage & Organization	Small Box	6/11/2011
50657	2/20/2011	High	43	60.02	Express Air	1.93	1.40	New Brunswick	Corporate	Office Supplies	Paper	Wrap Bag	12/20/2011
8480	2/21/2011	High	43	309.9015	Regular Air	7.69	7.21	Ontario	Corporate	Technology	Telephones and Communication	Small Box	1/31/2011
13953	2/21/2011	Critical	43	381.24	Regular Air	5.01	8.87	Ontario	Consumer	Office Supplies	Paper	Small Box	6/2/2011
32613	2/21/2011	Low	43	1359.74	Express Air	8.99	31.62	Quebec	Consumer	Office Supplies	Pens & Art Supplies	Small Pack	12/23/2011
56322	2/21/2011	Medium	43	1689.137	Regular Air	8.08	39.28	Manitoba	Small Business	Technology	Telephones and Communication	Small Box	10/2/2011
41794	2/21/2011	Critical	43	836.59	Regular Air	8.65	19.46	Alberta	Home Office	Office Supplies	Pens & Art Supplies	Small Box	5/28/2011
7585	2/21/2011	High	43	650.1395	Regular Air	1.25	15.12	Alberta	Consumer	Technology	Telephones and Communication	Small Pack	5/21/2011
39590	2/22/2011	Low	43	79.25	Express Air	5.83	1.84	Ontario	Small Business	Office Supplies	Paper	Wrap Bag	5/21/2011
45155	2/22/2011	Low	43	181.61	Regular Air	5.34	4.22	Nova Scotia	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	2/22/2011
39457	2/22/2011	Critical	43	4842.21	Delivery Truck	70.2	112.61	Northwest Territories	Home Office	Furniture	Chairs & Chairmats	Jumbo Drum	6/2/2011
32036	2/22/2011	Medium	43	338.89	Regular Air	10.75	7.88	Ontario	Corporate	Office Supplies	Paper	Small Box	10/7/2011
10342	2/22/2011	Medium	43	5181.08	Delivery Truck	58.72	120.49	Ontario	Consumer	Furniture	Bookcases	Jumbo Box	11/24/2011
10144	2/23/2011	Critical	43	6408.3	Delivery Truck	35.67	149.03	British Columbia	Corporate	Furniture	Tables	Jumbo Box	1/2/2011
50500	2/24/2011	Low	43	109.39	Express Air	1.02	2.54	New Brunswick	Consumer	Office Supplies	Rubber Bands	Wrap Bag	9/6/2011
32454	2/24/2011	Critical	43	83.89	Regular Air	5.48	1.95	Ontario	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	4/1/2011
49987	2/24/2011	High	43	1795.49	Delivery Truck	58.72	41.76	Nova Scotia	Consumer	Furniture	Bookcases	Jumbo Box	1/22/2011
26529	2/24/2011	Low	43	201.72	Regular Air	11.25	4.69	Alberta	Consumer	Office Supplies	Paper	Small Box	2/1/2011
33987	2/24/2011	High	43	1616.87	Delivery Truck	30	37.60	Ontario	Small Business	Furniture	Chairs & Chairmats	Jumbo Drum	10/26/2011
26503	2/24/2011	Medium	43	262.09	Regular Air	10.49	6.10	Manitoba	Small Business	Furniture	Office Furnishings	Small Box	4/22/2011
20259	2/24/2011	Critical	43	539.06	Regular Air	4.59	12.54	Ontario	Corporate	Office Supplies	"Scissors, Rulers and Trimmers"	Wrap Bag	5/25/2011
56804	2/24/2011	Critical	43	121.81	Regular Air	4.86	2.83	Saskachewan	Home Office	Office Supplies	Paper	Small Box	3/28/2011
11040	2/24/2011	Not Specified	43	1102.28	Regular Air	6.71	25.63	Ontario	Corporate	Office Supplies	Envelopes	Small Box	10/23/2011
8993	2/24/2011	Medium	43	172.15	Express Air	0.5	4.00	Manitoba	Corporate	Office Supplies	Labels	Small Box	5/30/2011
2053	2/25/2011	Critical	43	771.783	Regular Air	4.2	17.95	Ontario	Consumer	Technology	Telephones and Communication	Small Box	2/8/2011
10144	2/25/2011	Critical	43	5403.75	Delivery Truck	58.92	125.67	British Columbia	Corporate	Furniture	Chairs & Chairmats	Jumbo Drum	1/4/2011
28870	2/25/2011	High	43	3310.9455	Regular Air	2.5	77.00	Northwest Territories	Corporate	Technology	Telephones and Communication	Small Box	11/13/2011
14951	2/26/2011	Medium	43	65.21	Regular Air	2.4	1.52	Saskachewan	Home Office	Office Supplies	Pens & Art Supplies	Wrap Bag	5/17/2011
42692	2/26/2011	Medium	43	248.86	Regular Air	7.5	5.79	British Columbia	Small Business	Office Supplies	Paper	Small Box	12/22/2011
51525	2/26/2011	Critical	43	360.24	Express Air	4	8.38	Nova Scotia	Home Office	Technology	Computer Peripherals	Small Box	11/9/2011
46885	2/26/2011	Low	43	632.55	Regular Air	8.99	14.71	Manitoba	Corporate	Furniture	Office Furnishings	Small Pack	6/11/2011
27298	2/26/2011	Low	43	7813.7	Regular Air	24.49	181.71	British Columbia	Small Business	Technology	Copiers and Fax	Large Box	11/23/2011
58947	2/26/2011	Not Specified	43	135.72	Regular Air	5.02	3.16	Manitoba	Home Office	Office Supplies	Paper	Small Box	9/27/2011
39937	2/26/2011	Medium	43	113.33	Regular Air	1.49	2.64	Alberta	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	5/23/2011
58407	2/26/2011	High	42	1669.88	Regular Air	14.3	39.76	Nova Scotia	Corporate	Office Supplies	Paper	Small Box	5/9/2011
24965	2/26/2011	Low	42	2528.49	Express Air	19.99	60.20	Prince Edward Island	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	4/3/2011
25280	2/26/2011	Not Specified	42	202.64	Regular Air	1.17	4.82	Nova Scotia	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	5/22/2011
4006	2/27/2011	Medium	42	1441.61	Regular Air	5.08	34.32	Ontario	Corporate	Office Supplies	Paper	Wrap Bag	1/4/2011
15428	2/28/2011	Critical	42	1444.96	Express Air	4	34.40	Alberta	Small Business	Technology	Computer Peripherals	Small Box	2/10/2011
49924	2/28/2011	Critical	42	33.11	Regular Air	4.57	0.79	Ontario	Home Office	Furniture	Office Furnishings	Small Pack	5/27/2011
58598	2/28/2011	Medium	42	89.32	Regular Air	0.7	2.13	Ontario	Home Office	Office Supplies	Rubber Bands	Wrap Bag	8/23/2011
37505	2/28/2011	Low	42	2007.24	Express Air	11.79	47.79	British Columbia	Home Office	Office Supplies	Appliances	Medium Box	6/5/2011
40420	3/1/2011	High	42	886.363	Regular Air	0.99	21.10	British Columbia	Corporate	Technology	Telephones and Communication	Wrap Bag	1/12/2011
59812	3/1/2011	Medium	42	9261.24	Regular Air	19.99	220.51	British Columbia	Consumer	Office Supplies	Storage & Organization	Small Box	6/22/2011
2436	3/1/2011	Not Specified	42	330.21	Express Air	5.47	7.86	Yukon	Corporate	Office Supplies	Paper	Small Box	9/13/2011
41664	3/1/2011	Critical	42	54.8	Regular Air	1.99	1.30	Ontario	Corporate	Technology	Computer Peripherals	Small Pack	12/4/2011
47079	3/1/2011	Critical	42	1069.85	Delivery Truck	45.51	25.47	Manitoba	Home Office	Furniture	Tables	Jumbo Box	12/18/2011
40962	3/1/2011	Critical	42	1553.66	Regular Air	0.99	36.99	Ontario	Corporate	Office Supplies	Appliances	Small Box	2/21/2011
41895	3/2/2011	Critical	42	27663.92	Regular Air	24.49	658.66	British Columbia	Consumer	Technology	Copiers and Fax	Large Box	1/12/2011
774	3/2/2011	Critical	42	126.57	Regular Air	49	3.01	Alberta	Small Business	Office Supplies	Appliances	Large Box	12/5/2011
35782	3/2/2011	Low	42	1330.73	Delivery Truck	41.64	31.68	Manitoba	Corporate	Furniture	Tables	Jumbo Box	8/10/2011
34913	3/2/2011	Medium	42	107.63	Regular Air	5.48	2.56	Saskachewan	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	11/24/2011
32929	3/2/2011	Low	42	152.14	Regular Air	4.81	3.62	New Brunswick	Corporate	Office Supplies	Storage & Organization	Small Box	5/7/2011
31938	3/3/2011	Medium	42	1193.62	Delivery Truck	42	28.42	British Columbia	Consumer	Furniture	Chairs & Chairmats	Jumbo Drum	7/28/2011
965	3/3/2011	Low	42	11230.25	Delivery Truck	35.67	267.39	Ontario	Corporate	Furniture	Tables	Jumbo Box	5/21/2011
53728	3/3/2011	High	42	1502.66	Regular Air	1.49	35.78	Ontario	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	10/23/2011
49921	3/3/2011	Low	42	18.15	Regular Air	6.13	0.43	Northwest Territories	Small Business	Office Supplies	Storage & Organization	Small Box	2/19/2011
27904	3/4/2011	High	42	460.5895	Regular Air	8.99	10.97	British Columbia	Consumer	Technology	Telephones and Communication	Small Box	9/4/2011
13764	3/4/2011	Medium	42	123.93	Regular Air	0.94	2.95	Ontario	Home Office	Office Supplies	Pens & Art Supplies	Wrap Bag	7/14/2011
40934	3/4/2011	Not Specified	42	404.1495	Regular Air	4.99	9.62	Quebec	Home Office	Technology	Telephones and Communication	Small Box	11/15/2011
51687	3/4/2011	Low	42	248.92	Regular Air	5.3	5.93	Saskachewan	Small Business	Office Supplies	Envelopes	Small Box	9/13/2011
